x,Sol_ap,Sol_exact
0.0622,28.5778,28.5753
0.062208,28.577,28.5745
0.062216,28.5763,28.5738
0.062224,28.5755,28.573
0.062232,28.5748,28.5723
0.06224,28.574,28.5715
0.062248,28.5733,28.5708
0.062256,28.5725,28.57
0.062264,28.5718,28.5693
0.062272,28.571,28.5685
0.06228,28.5703,28.5678
0.062288,28.5695,28.567
0.062296,28.5688,28.5663
0.062304,28.568,28.5655
0.062312,28.5673,28.5648
0.06232,28.5665,28.564
0.062328,28.5658,28.5633
0.062336,28.565,28.5625
0.062344,28.5643,28.5618
0.062352,28.5635,28.561
0.06236,28.5628,28.5603
0.062368,28.5621,28.5595
0.062376,28.5613,28.5588
0.062384,28.5606,28.5581
0.062392,28.5598,28.5573
0.0624,28.5591,28.5566
0.062408,28.5583,28.5558
0.062416,28.5576,28.5551
0.062424,28.5569,28.5543
0.062432,28.5561,28.5536
0.06244,28.5554,28.5529
0.062448,28.5546,28.5521
0.062456,28.5539,28.5514
0.062464,28.5531,28.5506
0.062472,28.5524,28.5499
0.06248,28.5517,28.5491
0.062488,28.5509,28.5484
0.062496,28.5502,28.5477
0.062504,28.5494,28.5469
0.062512,28.5487,28.5462
0.06252,28.548,28.5455
0.062528,28.5472,28.5447
0.062536,28.5465,28.544
0.062544,28.5458,28.5432
0.062552,28.545,28.5425
0.06256,28.5443,28.5418
0.062568,28.5436,28.541
0.062576,28.5428,28.5403
0.062584,28.5421,28.5396
0.062592,28.5413,28.5388
0.0626,28.5406,28.5381
0.062608,28.5399,28.5374
0.062616,28.5391,28.5366
0.062624,28.5384,28.5359
0.062632,28.5377,28.5352
0.06264,28.5369,28.5344
0.062648,28.5362,28.5337
0.062656,28.5355,28.533
0.062664,28.5347,28.5322
0.062672,28.534,28.5315
0.06268,28.5333,28.5308
0.062688,28.5326,28.53
0.062696,28.5318,28.5293
0.062704,28.5311,28.5286
0.062712,28.5304,28.5278
0.06272,28.5296,28.5271
0.062728,28.5289,28.5264
0.062736,28.5282,28.5257
0.062744,28.5275,28.5249
0.062752,28.5267,28.5242
0.06276,28.526,28.5235
0.062768,28.5253,28.5227
0.062776,28.5245,28.522
0.062784,28.5238,28.5213
0.062792,28.5231,28.5206
0.0628,28.5224,28.5198
0.062808,28.5216,28.5191
0.062816,28.5209,28.5184
0.062824,28.5202,28.5177
0.062832,28.5195,28.5169
0.06284,28.5187,28.5162
0.062848,28.518,28.5155
0.062856,28.5173,28.5148
0.062864,28.5166,28.514
0.062872,28.5159,28.5133
0.06288,28.5151,28.5126
0.062888,28.5144,28.5119
0.062896,28.5137,28.5112
0.062904,28.513,28.5104
0.062912,28.5122,28.5097
0.06292,28.5115,28.509
0.062928,28.5108,28.5083
0.062936,28.5101,28.5076
0.062944,28.5094,28.5068
0.062952,28.5087,28.5061
0.06296,28.5079,28.5054
0.062968,28.5072,28.5047
0.062976,28.5065,28.504
0.062984,28.5058,28.5032
0.062992,28.5051,28.5025
0.063,28.5043,28.5018
0.063008,28.5036,28.5011
0.063016,28.5029,28.5004
0.063024,28.5022,28.4997
0.063032,28.5015,28.499
0.06304,28.5008,28.4982
0.063048,28.5001,28.4975
0.063056,28.4993,28.4968
0.063064,28.4986,28.4961
0.063072,28.4979,28.4954
0.06308,28.4972,28.4947
0.063088,28.4965,28.494
0.063096,28.4958,28.4932
0.063104,28.4951,28.4925
0.063112,28.4944,28.4918
0.06312,28.4936,28.4911
0.063128,28.4929,28.4904
0.063136,28.4922,28.4897
0.063144,28.4915,28.489
0.063152,28.4908,28.4883
0.06316,28.4901,28.4876
0.063168,28.4894,28.4868
0.063176,28.4887,28.4861
0.063184,28.488,28.4854
0.063192,28.4873,28.4847
0.0632,28.4866,28.484
0.063208,28.4858,28.4833
0.063216,28.4851,28.4826
0.063224,28.4844,28.4819
0.063232,28.4837,28.4812
0.06324,28.483,28.4805
0.063248,28.4823,28.4798
0.063256,28.4816,28.4791
0.063264,28.4809,28.4784
0.063272,28.4802,28.4777
0.06328,28.4795,28.477
0.063288,28.4788,28.4762
0.063296,28.4781,28.4755
0.063304,28.4774,28.4748
0.063312,28.4767,28.4741
0.06332,28.476,28.4734
0.063328,28.4753,28.4727
0.063336,28.4746,28.472
0.063344,28.4739,28.4713
0.063352,28.4732,28.4706
0.06336,28.4725,28.4699
0.063368,28.4718,28.4692
0.063376,28.4711,28.4685
0.063384,28.4704,28.4678
0.063392,28.4697,28.4671
0.0634,28.469,28.4664
0.063408,28.4683,28.4657
0.063416,28.4676,28.465
0.063424,28.4669,28.4643
0.063432,28.4662,28.4636
0.06344,28.4655,28.4629
0.063448,28.4648,28.4622
0.063456,28.4641,28.4616
0.063464,28.4634,28.4609
0.063472,28.4627,28.4602
0.06348,28.462,28.4595
0.063488,28.4613,28.4588
0.063496,28.4606,28.4581
0.063504,28.4599,28.4574
0.063512,28.4592,28.4567
0.06352,28.4585,28.456
0.063528,28.4579,28.4553
0.063536,28.4572,28.4546
0.063544,28.4565,28.4539
0.063552,28.4558,28.4532
0.06356,28.4551,28.4525
0.063568,28.4544,28.4518
0.063576,28.4537,28.4511
0.063584,28.453,28.4505
0.063592,28.4523,28.4498
0.0636,28.4516,28.4491
0.063608,28.4509,28.4484
0.063616,28.4503,28.4477
0.063624,28.4496,28.447
0.063632,28.4489,28.4463
0.06364,28.4482,28.4456
0.063648,28.4475,28.4449
0.063656,28.4468,28.4443
0.063664,28.4461,28.4436
0.063672,28.4454,28.4429
0.06368,28.4448,28.4422
0.063688,28.4441,28.4415
0.063696,28.4434,28.4408
0.063704,28.4427,28.4401
0.063712,28.442,28.4395
0.06372,28.4413,28.4388
0.063728,28.4406,28.4381
0.063736,28.44,28.4374
0.063744,28.4393,28.4367
0.063752,28.4386,28.436
0.06376,28.4379,28.4354
0.063768,28.4372,28.4347
0.063776,28.4365,28.434
0.063784,28.4359,28.4333
0.063792,28.4352,28.4326
0.0638,28.4345,28.4319
0.063808,28.4338,28.4313
0.063816,28.4331,28.4306
0.063824,28.4325,28.4299
0.063832,28.4318,28.4292
0.06384,28.4311,28.4285
0.063848,28.4304,28.4279
0.063856,28.4297,28.4272
0.063864,28.4291,28.4265
0.063872,28.4284,28.4258
0.06388,28.4277,28.4252
0.063888,28.427,28.4245
0.063896,28.4264,28.4238
0.063904,28.4257,28.4231
0.063912,28.425,28.4224
0.06392,28.4243,28.4218
0.063928,28.4237,28.4211
0.063936,28.423,28.4204
0.063944,28.4223,28.4197
0.063952,28.4216,28.4191
0.06396,28.421,28.4184
0.063968,28.4203,28.4177
0.063976,28.4196,28.4171
0.063984,28.4189,28.4164
0.063992,28.4183,28.4157
0.064,28.4176,28.415
0.064008,28.4169,28.4144
0.064016,28.4163,28.4137
0.064024,28.4156,28.413
0.064032,28.4149,28.4124
0.06404,28.4142,28.4117
0.064048,28.4136,28.411
0.064056,28.4129,28.4103
0.064064,28.4122,28.4097
0.064072,28.4116,28.409
0.06408,28.4109,28.4083
0.064088,28.4102,28.4077
0.064096,28.4096,28.407
0.064104,28.4089,28.4063
0.064112,28.4082,28.4057
0.06412,28.4076,28.405
0.064128,28.4069,28.4043
0.064136,28.4062,28.4037
0.064144,28.4056,28.403
0.064152,28.4049,28.4023
0.06416,28.4042,28.4017
0.064168,28.4036,28.401
0.064176,28.4029,28.4003
0.064184,28.4022,28.3997
0.064192,28.4016,28.399
0.0642,28.4009,28.3983
0.064208,28.4003,28.3977
0.064216,28.3996,28.397
0.064224,28.3989,28.3964
0.064232,28.3983,28.3957
0.06424,28.3976,28.395
0.064248,28.3969,28.3944
0.064256,28.3963,28.3937
0.064264,28.3956,28.3931
0.064272,28.395,28.3924
0.06428,28.3943,28.3917
0.064288,28.3936,28.3911
0.064296,28.393,28.3904
0.064304,28.3923,28.3898
0.064312,28.3917,28.3891
0.06432,28.391,28.3884
0.064328,28.3904,28.3878
0.064336,28.3897,28.3871
0.064344,28.389,28.3865
0.064352,28.3884,28.3858
0.06436,28.3877,28.3852
0.064368,28.3871,28.3845
0.064376,28.3864,28.3838
0.064384,28.3858,28.3832
0.064392,28.3851,28.3825
0.0644,28.3845,28.3819
0.064408,28.3838,28.3812
0.064416,28.3831,28.3806
0.064424,28.3825,28.3799
0.064432,28.3818,28.3793
0.06444,28.3812,28.3786
0.064448,28.3805,28.378
0.064456,28.3799,28.3773
0.064464,28.3792,28.3767
0.064472,28.3786,28.376
0.06448,28.3779,28.3754
0.064488,28.3773,28.3747
0.064496,28.3766,28.3741
0.064504,28.376,28.3734
0.064512,28.3753,28.3728
0.06452,28.3747,28.3721
0.064528,28.374,28.3715
0.064536,28.3734,28.3708
0.064544,28.3727,28.3702
0.064552,28.3721,28.3695
0.06456,28.3714,28.3689
0.064568,28.3708,28.3682
0.064576,28.3702,28.3676
0.064584,28.3695,28.3669
0.064592,28.3689,28.3663
0.0646,28.3682,28.3656
0.064608,28.3676,28.365
0.064616,28.3669,28.3643
0.064624,28.3663,28.3637
0.064632,28.3656,28.3631
0.06464,28.365,28.3624
0.064648,28.3644,28.3618
0.064656,28.3637,28.3611
0.064664,28.3631,28.3605
0.064672,28.3624,28.3598
0.06468,28.3618,28.3592
0.064688,28.3611,28.3586
0.064696,28.3605,28.3579
0.064704,28.3599,28.3573
0.064712,28.3592,28.3566
0.06472,28.3586,28.356
0.064728,28.3579,28.3554
0.064736,28.3573,28.3547
0.064744,28.3567,28.3541
0.064752,28.356,28.3534
0.06476,28.3554,28.3528
0.064768,28.3547,28.3522
0.064776,28.3541,28.3515
0.064784,28.3535,28.3509
0.064792,28.3528,28.3502
0.0648,28.3522,28.3496
0.064808,28.3516,28.349
0.064816,28.3509,28.3483
0.064824,28.3503,28.3477
0.064832,28.3497,28.3471
0.06484,28.349,28.3464
0.064848,28.3484,28.3458
0.064856,28.3477,28.3452
0.064864,28.3471,28.3445
0.064872,28.3465,28.3439
0.06488,28.3458,28.3433
0.064888,28.3452,28.3426
0.064896,28.3446,28.342
0.064904,28.344,28.3414
0.064912,28.3433,28.3407
0.06492,28.3427,28.3401
0.064928,28.3421,28.3395
0.064936,28.3414,28.3388
0.064944,28.3408,28.3382
0.064952,28.3402,28.3376
0.06496,28.3395,28.3369
0.064968,28.3389,28.3363
0.064976,28.3383,28.3357
0.064984,28.3377,28.3351
0.064992,28.337,28.3344
0.065,28.3364,28.3338
0.065008,28.3358,28.3332
0.065016,28.3351,28.3325
0.065024,28.3345,28.3319
0.065032,28.3339,28.3313
0.06504,28.3333,28.3307
0.065048,28.3326,28.33
0.065056,28.332,28.3294
0.065064,28.3314,28.3288
0.065072,28.3308,28.3282
0.06508,28.3301,28.3275
0.065088,28.3295,28.3269
0.065096,28.3289,28.3263
0.065104,28.3283,28.3257
0.065112,28.3276,28.325
0.06512,28.327,28.3244
0.065128,28.3264,28.3238
0.065136,28.3258,28.3232
0.065144,28.3252,28.3226
0.065152,28.3245,28.3219
0.06516,28.3239,28.3213
0.065168,28.3233,28.3207
0.065176,28.3227,28.3201
0.065184,28.3221,28.3195
0.065192,28.3214,28.3188
0.0652,28.3208,28.3182
0.065208,28.3202,28.3176
0.065216,28.3196,28.317
0.065224,28.319,28.3164
0.065232,28.3183,28.3157
0.06524,28.3177,28.3151
0.065248,28.3171,28.3145
0.065256,28.3165,28.3139
0.065264,28.3159,28.3133
0.065272,28.3153,28.3127
0.06528,28.3146,28.312
0.065288,28.314,28.3114
0.065296,28.3134,28.3108
0.065304,28.3128,28.3102
0.065312,28.3122,28.3096
0.06532,28.3116,28.309
0.065328,28.311,28.3084
0.065336,28.3103,28.3077
0.065344,28.3097,28.3071
0.065352,28.3091,28.3065
0.06536,28.3085,28.3059
0.065368,28.3079,28.3053
0.065376,28.3073,28.3047
0.065384,28.3067,28.3041
0.065392,28.3061,28.3035
0.0654,28.3055,28.3028
0.065408,28.3048,28.3022
0.065416,28.3042,28.3016
0.065424,28.3036,28.301
0.065432,28.303,28.3004
0.06544,28.3024,28.2998
0.065448,28.3018,28.2992
0.065456,28.3012,28.2986
0.065464,28.3006,28.298
0.065472,28.3,28.2974
0.06548,28.2994,28.2968
0.065488,28.2988,28.2962
0.065496,28.2982,28.2955
0.065504,28.2976,28.2949
0.065512,28.2969,28.2943
0.06552,28.2963,28.2937
0.065528,28.2957,28.2931
0.065536,28.2951,28.2925
0.065544,28.2945,28.2919
0.065552,28.2939,28.2913
0.06556,28.2933,28.2907
0.065568,28.2927,28.2901
0.065576,28.2921,28.2895
0.065584,28.2915,28.2889
0.065592,28.2909,28.2883
0.0656,28.2903,28.2877
0.065608,28.2897,28.2871
0.065616,28.2891,28.2865
0.065624,28.2885,28.2859
0.065632,28.2879,28.2853
0.06564,28.2873,28.2847
0.065648,28.2867,28.2841
0.065656,28.2861,28.2835
0.065664,28.2855,28.2829
0.065672,28.2849,28.2823
0.06568,28.2843,28.2817
0.065688,28.2837,28.2811
0.065696,28.2831,28.2805
0.065704,28.2825,28.2799
0.065712,28.2819,28.2793
0.06572,28.2813,28.2787
0.065728,28.2807,28.2781
0.065736,28.2801,28.2775
0.065744,28.2795,28.2769
0.065752,28.2789,28.2763
0.06576,28.2784,28.2757
0.065768,28.2778,28.2751
0.065776,28.2772,28.2745
0.065784,28.2766,28.274
0.065792,28.276,28.2734
0.0658,28.2754,28.2728
0.065808,28.2748,28.2722
0.065816,28.2742,28.2716
0.065824,28.2736,28.271
0.065832,28.273,28.2704
0.06584,28.2724,28.2698
0.065848,28.2718,28.2692
0.065856,28.2712,28.2686
0.065864,28.2707,28.268
0.065872,28.2701,28.2674
0.06588,28.2695,28.2669
0.065888,28.2689,28.2663
0.065896,28.2683,28.2657
0.065904,28.2677,28.2651
0.065912,28.2671,28.2645
0.06592,28.2665,28.2639
0.065928,28.2659,28.2633
0.065936,28.2654,28.2627
0.065944,28.2648,28.2621
0.065952,28.2642,28.2616
0.06596,28.2636,28.261
0.065968,28.263,28.2604
0.065976,28.2624,28.2598
0.065984,28.2618,28.2592
0.065992,28.2613,28.2586
0.066,28.2607,28.2581
0.066008,28.2601,28.2575
0.066016,28.2595,28.2569
0.066024,28.2589,28.2563
0.066032,28.2583,28.2557
0.06604,28.2578,28.2551
0.066048,28.2572,28.2546
0.066056,28.2566,28.254
0.066064,28.256,28.2534
0.066072,28.2554,28.2528
0.06608,28.2549,28.2522
0.066088,28.2543,28.2516
0.066096,28.2537,28.2511
0.066104,28.2531,28.2505
0.066112,28.2525,28.2499
0.06612,28.252,28.2493
0.066128,28.2514,28.2487
0.066136,28.2508,28.2482
0.066144,28.2502,28.2476
0.066152,28.2496,28.247
0.06616,28.2491,28.2464
0.066168,28.2485,28.2459
0.066176,28.2479,28.2453
0.066184,28.2473,28.2447
0.066192,28.2468,28.2441
0.0662,28.2462,28.2436
0.066208,28.2456,28.243
0.066216,28.245,28.2424
0.066224,28.2445,28.2418
0.066232,28.2439,28.2413
0.06624,28.2433,28.2407
0.066248,28.2427,28.2401
0.066256,28.2422,28.2395
0.066264,28.2416,28.239
0.066272,28.241,28.2384
0.06628,28.2405,28.2378
0.066288,28.2399,28.2372
0.066296,28.2393,28.2367
0.066304,28.2387,28.2361
0.066312,28.2382,28.2355
0.06632,28.2376,28.235
0.066328,28.237,28.2344
0.066336,28.2365,28.2338
0.066344,28.2359,28.2333
0.066352,28.2353,28.2327
0.06636,28.2348,28.2321
0.066368,28.2342,28.2315
0.066376,28.2336,28.231
0.066384,28.2331,28.2304
0.066392,28.2325,28.2298
0.0664,28.2319,28.2293
0.066408,28.2314,28.2287
0.066416,28.2308,28.2281
0.066424,28.2302,28.2276
0.066432,28.2297,28.227
0.06644,28.2291,28.2264
0.066448,28.2285,28.2259
0.066456,28.228,28.2253
0.066464,28.2274,28.2248
0.066472,28.2268,28.2242
0.06648,28.2263,28.2236
0.066488,28.2257,28.2231
0.066496,28.2251,28.2225
0.066504,28.2246,28.2219
0.066512,28.224,28.2214
0.06652,28.2235,28.2208
0.066528,28.2229,28.2203
0.066536,28.2223,28.2197
0.066544,28.2218,28.2191
0.066552,28.2212,28.2186
0.06656,28.2207,28.218
0.066568,28.2201,28.2175
0.066576,28.2195,28.2169
0.066584,28.219,28.2163
0.066592,28.2184,28.2158
0.0666,28.2179,28.2152
0.066608,28.2173,28.2147
0.066616,28.2168,28.2141
0.066624,28.2162,28.2135
0.066632,28.2156,28.213
0.06664,28.2151,28.2124
0.066648,28.2145,28.2119
0.066656,28.214,28.2113
0.066664,28.2134,28.2108
0.066672,28.2129,28.2102
0.06668,28.2123,28.2097
0.066688,28.2118,28.2091
0.066696,28.2112,28.2085
0.066704,28.2106,28.208
0.066712,28.2101,28.2074
0.06672,28.2095,28.2069
0.066728,28.209,28.2063
0.066736,28.2084,28.2058
0.066744,28.2079,28.2052
0.066752,28.2073,28.2047
0.06676,28.2068,28.2041
0.066768,28.2062,28.2036
0.066776,28.2057,28.203
0.066784,28.2051,28.2025
0.066792,28.2046,28.2019
0.0668,28.204,28.2014
0.066808,28.2035,28.2008
0.066816,28.2029,28.2003
0.066824,28.2024,28.1997
0.066832,28.2018,28.1992
0.06684,28.2013,28.1986
0.066848,28.2007,28.1981
0.066856,28.2002,28.1975
0.066864,28.1996,28.197
0.066872,28.1991,28.1964
0.06688,28.1986,28.1959
0.066888,28.198,28.1953
0.066896,28.1975,28.1948
0.066904,28.1969,28.1943
0.066912,28.1964,28.1937
0.06692,28.1958,28.1932
0.066928,28.1953,28.1926
0.066936,28.1947,28.1921
0.066944,28.1942,28.1915
0.066952,28.1937,28.191
0.06696,28.1931,28.1905
0.066968,28.1926,28.1899
0.066976,28.192,28.1894
0.066984,28.1915,28.1888
0.066992,28.1909,28.1883
0.067,28.1904,28.1877
0.067008,28.1899,28.1872
0.067016,28.1893,28.1867
0.067024,28.1888,28.1861
0.067032,28.1882,28.1856
0.06704,28.1877,28.185
0.067048,28.1872,28.1845
0.067056,28.1866,28.184
0.067064,28.1861,28.1834
0.067072,28.1856,28.1829
0.06708,28.185,28.1824
0.067088,28.1845,28.1818
0.067096,28.1839,28.1813
0.067104,28.1834,28.1807
0.067112,28.1829,28.1802
0.06712,28.1823,28.1797
0.067128,28.1818,28.1791
0.067136,28.1813,28.1786
0.067144,28.1807,28.1781
0.067152,28.1802,28.1775
0.06716,28.1797,28.177
0.067168,28.1791,28.1765
0.067176,28.1786,28.1759
0.067184,28.1781,28.1754
0.067192,28.1775,28.1749
0.0672,28.177,28.1743
0.067208,28.1765,28.1738
0.067216,28.1759,28.1733
0.067224,28.1754,28.1727
0.067232,28.1749,28.1722
0.06724,28.1743,28.1717
0.067248,28.1738,28.1711
0.067256,28.1733,28.1706
0.067264,28.1728,28.1701
0.067272,28.1722,28.1696
0.06728,28.1717,28.169
0.067288,28.1712,28.1685
0.067296,28.1706,28.168
0.067304,28.1701,28.1674
0.067312,28.1696,28.1669
0.06732,28.1691,28.1664
0.067328,28.1685,28.1659
0.067336,28.168,28.1653
0.067344,28.1675,28.1648
0.067352,28.167,28.1643
0.06736,28.1664,28.1638
0.067368,28.1659,28.1632
0.067376,28.1654,28.1627
0.067384,28.1649,28.1622
0.067392,28.1643,28.1617
0.0674,28.1638,28.1611
0.067408,28.1633,28.1606
0.067416,28.1628,28.1601
0.067424,28.1622,28.1596
0.067432,28.1617,28.159
0.06744,28.1612,28.1585
0.067448,28.1607,28.158
0.067456,28.1602,28.1575
0.067464,28.1596,28.157
0.067472,28.1591,28.1564
0.06748,28.1586,28.1559
0.067488,28.1581,28.1554
0.067496,28.1576,28.1549
0.067504,28.157,28.1544
0.067512,28.1565,28.1538
0.06752,28.156,28.1533
0.067528,28.1555,28.1528
0.067536,28.155,28.1523
0.067544,28.1544,28.1518
0.067552,28.1539,28.1512
0.06756,28.1534,28.1507
0.067568,28.1529,28.1502
0.067576,28.1524,28.1497
0.067584,28.1519,28.1492
0.067592,28.1513,28.1487
0.0676,28.1508,28.1481
0.067608,28.1503,28.1476
0.067616,28.1498,28.1471
0.067624,28.1493,28.1466
0.067632,28.1488,28.1461
0.06764,28.1483,28.1456
0.067648,28.1478,28.1451
0.067656,28.1472,28.1446
0.067664,28.1467,28.144
0.067672,28.1462,28.1435
0.06768,28.1457,28.143
0.067688,28.1452,28.1425
0.067696,28.1447,28.142
0.067704,28.1442,28.1415
0.067712,28.1437,28.141
0.06772,28.1432,28.1405
0.067728,28.1426,28.14
0.067736,28.1421,28.1394
0.067744,28.1416,28.1389
0.067752,28.1411,28.1384
0.06776,28.1406,28.1379
0.067768,28.1401,28.1374
0.067776,28.1396,28.1369
0.067784,28.1391,28.1364
0.067792,28.1386,28.1359
0.0678,28.1381,28.1354
0.067808,28.1376,28.1349
0.067816,28.1371,28.1344
0.067824,28.1366,28.1339
0.067832,28.1361,28.1334
0.06784,28.1355,28.1329
0.067848,28.135,28.1323
0.067856,28.1345,28.1318
0.067864,28.134,28.1313
0.067872,28.1335,28.1308
0.06788,28.133,28.1303
0.067888,28.1325,28.1298
0.067896,28.132,28.1293
0.067904,28.1315,28.1288
0.067912,28.131,28.1283
0.06792,28.1305,28.1278
0.067928,28.13,28.1273
0.067936,28.1295,28.1268
0.067944,28.129,28.1263
0.067952,28.1285,28.1258
0.06796,28.128,28.1253
0.067968,28.1275,28.1248
0.067976,28.127,28.1243
0.067984,28.1265,28.1238
0.067992,28.126,28.1233
0.068,28.1255,28.1228
0.068008,28.125,28.1223
0.068016,28.1245,28.1218
0.068024,28.124,28.1213
0.068032,28.1235,28.1208
0.06804,28.123,28.1203
0.068048,28.1225,28.1198
0.068056,28.1221,28.1193
0.068064,28.1216,28.1189
0.068072,28.1211,28.1184
0.06808,28.1206,28.1179
0.068088,28.1201,28.1174
0.068096,28.1196,28.1169
0.068104,28.1191,28.1164
0.068112,28.1186,28.1159
0.06812,28.1181,28.1154
0.068128,28.1176,28.1149
0.068136,28.1171,28.1144
0.068144,28.1166,28.1139
0.068152,28.1161,28.1134
0.06816,28.1156,28.1129
0.068168,28.1152,28.1124
0.068176,28.1147,28.112
0.068184,28.1142,28.1115
0.068192,28.1137,28.111
0.0682,28.1132,28.1105
0.068208,28.1127,28.11
0.068216,28.1122,28.1095
0.068224,28.1117,28.109
0.068232,28.1112,28.1085
0.06824,28.1108,28.108
0.068248,28.1103,28.1076
0.068256,28.1098,28.1071
0.068264,28.1093,28.1066
0.068272,28.1088,28.1061
0.06828,28.1083,28.1056
0.068288,28.1078,28.1051
0.068296,28.1074,28.1046
0.068304,28.1069,28.1042
0.068312,28.1064,28.1037
0.06832,28.1059,28.1032
0.068328,28.1054,28.1027
0.068336,28.1049,28.1022
0.068344,28.1044,28.1017
0.068352,28.104,28.1013
0.06836,28.1035,28.1008
0.068368,28.103,28.1003
0.068376,28.1025,28.0998
0.068384,28.102,28.0993
0.068392,28.1016,28.0988
0.0684,28.1011,28.0984
0.068408,28.1006,28.0979
0.068416,28.1001,28.0974
0.068424,28.0996,28.0969
0.068432,28.0992,28.0964
0.06844,28.0987,28.096
0.068448,28.0982,28.0955
0.068456,28.0977,28.095
0.068464,28.0972,28.0945
0.068472,28.0968,28.094
0.06848,28.0963,28.0936
0.068488,28.0958,28.0931
0.068496,28.0953,28.0926
0.068504,28.0949,28.0921
0.068512,28.0944,28.0917
0.06852,28.0939,28.0912
0.068528,28.0934,28.0907
0.068536,28.093,28.0902
0.068544,28.0925,28.0898
0.068552,28.092,28.0893
0.06856,28.0915,28.0888
0.068568,28.0911,28.0883
0.068576,28.0906,28.0879
0.068584,28.0901,28.0874
0.068592,28.0896,28.0869
0.0686,28.0892,28.0864
0.068608,28.0887,28.086
0.068616,28.0882,28.0855
0.068624,28.0878,28.085
0.068632,28.0873,28.0846
0.06864,28.0868,28.0841
0.068648,28.0863,28.0836
0.068656,28.0859,28.0831
0.068664,28.0854,28.0827
0.068672,28.0849,28.0822
0.06868,28.0845,28.0817
0.068688,28.084,28.0813
0.068696,28.0835,28.0808
0.068704,28.0831,28.0803
0.068712,28.0826,28.0799
0.06872,28.0821,28.0794
0.068728,28.0817,28.0789
0.068736,28.0812,28.0785
0.068744,28.0807,28.078
0.068752,28.0803,28.0775
0.06876,28.0798,28.0771
0.068768,28.0793,28.0766
0.068776,28.0789,28.0761
0.068784,28.0784,28.0757
0.068792,28.0779,28.0752
0.0688,28.0775,28.0747
0.068808,28.077,28.0743
0.068816,28.0766,28.0738
0.068824,28.0761,28.0734
0.068832,28.0756,28.0729
0.06884,28.0752,28.0724
0.068848,28.0747,28.072
0.068856,28.0742,28.0715
0.068864,28.0738,28.071
0.068872,28.0733,28.0706
0.06888,28.0729,28.0701
0.068888,28.0724,28.0697
0.068896,28.0719,28.0692
0.068904,28.0715,28.0687
0.068912,28.071,28.0683
0.06892,28.0706,28.0678
0.068928,28.0701,28.0674
0.068936,28.0696,28.0669
0.068944,28.0692,28.0665
0.068952,28.0687,28.066
0.06896,28.0683,28.0655
0.068968,28.0678,28.0651
0.068976,28.0674,28.0646
0.068984,28.0669,28.0642
0.068992,28.0665,28.0637
0.069,28.066,28.0633
0.069008,28.0655,28.0628
0.069016,28.0651,28.0623
0.069024,28.0646,28.0619
0.069032,28.0642,28.0614
0.06904,28.0637,28.061
0.069048,28.0633,28.0605
0.069056,28.0628,28.0601
0.069064,28.0624,28.0596
0.069072,28.0619,28.0592
0.06908,28.0615,28.0587
0.069088,28.061,28.0583
0.069096,28.0606,28.0578
0.069104,28.0601,28.0574
0.069112,28.0597,28.0569
0.06912,28.0592,28.0565
0.069128,28.0588,28.056
0.069136,28.0583,28.0556
0.069144,28.0579,28.0551
0.069152,28.0574,28.0547
0.06916,28.057,28.0542
0.069168,28.0565,28.0538
0.069176,28.0561,28.0533
0.069184,28.0556,28.0529
0.069192,28.0552,28.0524
0.0692,28.0547,28.052
0.069208,28.0543,28.0515
0.069216,28.0538,28.0511
0.069224,28.0534,28.0506
0.069232,28.0529,28.0502
0.06924,28.0525,28.0498
0.069248,28.0521,28.0493
0.069256,28.0516,28.0489
0.069264,28.0512,28.0484
0.069272,28.0507,28.048
0.06928,28.0503,28.0475
0.069288,28.0498,28.0471
0.069296,28.0494,28.0466
0.069304,28.049,28.0462
0.069312,28.0485,28.0458
0.06932,28.0481,28.0453
0.069328,28.0476,28.0449
0.069336,28.0472,28.0444
0.069344,28.0468,28.044
0.069352,28.0463,28.0436
0.06936,28.0459,28.0431
0.069368,28.0454,28.0427
0.069376,28.045,28.0422
0.069384,28.0446,28.0418
0.069392,28.0441,28.0414
0.0694,28.0437,28.0409
0.069408,28.0432,28.0405
0.069416,28.0428,28.04
0.069424,28.0424,28.0396
0.069432,28.0419,28.0392
0.06944,28.0415,28.0387
0.069448,28.0411,28.0383
0.069456,28.0406,28.0379
0.069464,28.0402,28.0374
0.069472,28.0397,28.037
0.06948,28.0393,28.0366
0.069488,28.0389,28.0361
0.069496,28.0384,28.0357
0.069504,28.038,28.0353
0.069512,28.0376,28.0348
0.06952,28.0371,28.0344
0.069528,28.0367,28.034
0.069536,28.0363,28.0335
0.069544,28.0358,28.0331
0.069552,28.0354,28.0327
0.06956,28.035,28.0322
0.069568,28.0346,28.0318
0.069576,28.0341,28.0314
0.069584,28.0337,28.0309
0.069592,28.0333,28.0305
0.0696,28.0328,28.0301
0.069608,28.0324,28.0296
0.069616,28.032,28.0292
0.069624,28.0315,28.0288
0.069632,28.0311,28.0284
0.06964,28.0307,28.0279
0.069648,28.0303,28.0275
0.069656,28.0298,28.0271
0.069664,28.0294,28.0266
0.069672,28.029,28.0262
0.06968,28.0286,28.0258
0.069688,28.0281,28.0254
0.069696,28.0277,28.0249
0.069704,28.0273,28.0245
0.069712,28.0269,28.0241
0.06972,28.0264,28.0237
0.069728,28.026,28.0232
0.069736,28.0256,28.0228
0.069744,28.0252,28.0224
0.069752,28.0247,28.022
